Date,Open,High,Low,Close,Adj Close,Volume
2022-01-01 00:00:00+00:00,3683.047119140625,3769.91796875,3682.28662109375,3769.697021484375,3769.697021484375,9776191466
2022-01-02 00:00:00+00:00,3769.29833984375,3836.161865234375,3727.357421875,3829.56494140625,3829.56494140625,9881471548
2022-01-03 00:00:00+00:00,3829.53564453125,3836.19873046875,3698.047607421875,3761.38037109375,3761.38037109375,12080777893
2022-01-04 00:00:00+00:00,3761.361572265625,3876.78515625,3723.349853515625,3794.056640625,3794.056640625,14030925983
2022-01-05 00:00:00+00:00,3794.26904296875,3842.059814453125,3456.745361328125,3550.386962890625,3550.386962890625,18061338502
2022-01-06 00:00:00+00:00,3549.708984375,3549.708984375,3335.376708984375,3418.408203125,3418.408203125,24293791313
2022-01-07 00:00:00+00:00,3417.837890625,3420.4619140625,3117.38134765625,3193.21044921875,3193.21044921875,24494179209
2022-01-08 00:00:00+00:00,3193.50244140625,3240.304443359375,3020.880859375,3091.97265625,3091.97265625,16037732700
2022-01-09 00:00:00+00:00,3091.6962890625,3206.790771484375,3075.911376953125,3157.75146484375,3157.75146484375,12334683863
2022-01-10 00:00:00+00:00,3157.570556640625,3177.21337890625,2947.68359375,3083.097900390625,3083.097900390625,19535744145
2022-01-11 00:00:00+00:00,3082.990966796875,3247.511962890625,3061.140625,3238.111572265625,3238.111572265625,15211447193
2022-01-12 00:00:00+00:00,3238.449951171875,3401.219970703125,3216.718017578125,3372.25830078125,3372.25830078125,16662871689
2022-01-13 00:00:00+00:00,3372.10498046875,3396.9697265625,3247.91748046875,3248.28857421875,3248.28857421875,15294466275
2022-01-14 00:00:00+00:00,3248.648681640625,3330.76611328125,3203.82373046875,3310.00146484375,3310.00146484375,13562957230
2022-01-15 00:00:00+00:00,3309.84423828125,3364.537841796875,3278.6708984375,3330.53076171875,3330.53076171875,9619999078
2022-01-16 00:00:00+00:00,3330.38720703125,3376.401123046875,3291.563720703125,3350.921875,3350.921875,9505934874
2022-01-17 00:00:00+00:00,3350.947265625,3355.8193359375,3157.22412109375,3212.304931640625,3212.304931640625,12344309617
2022-01-18 00:00:00+00:00,3212.28759765625,3236.01611328125,3096.12353515625,3164.025146484375,3164.025146484375,13024154091
2022-01-19 00:00:00+00:00,3163.850341796875,3171.158447265625,3055.21240234375,3095.825927734375,3095.825927734375,13187424144
2022-01-20 00:00:00+00:00,3095.271728515625,3265.3369140625,3000.908203125,3001.1201171875,3001.1201171875,10645922764
2022-01-21 00:00:00+00:00,3002.956787109375,3029.0810546875,2496.81298828125,2557.931640625,2557.931640625,26796291874
2022-01-22 00:00:00+00:00,2561.145263671875,2615.247314453125,2330.247314453125,2405.18115234375,2405.18115234375,27369692036
2022-01-23 00:00:00+00:00,2406.92431640625,2542.144775390625,2381.51513671875,2535.0390625,2535.0390625,16481489511
2022-01-24 00:00:00+00:00,2535.89111328125,2537.20849609375,2172.30126953125,2440.352294921875,2440.352294921875,28220804648
2022-01-25 00:00:00+00:00,2440.3935546875,2498.507080078125,2359.384765625,2455.93505859375,2455.93505859375,16179776932
2022-01-26 00:00:00+00:00,2455.5791015625,2705.7841796875,2417.68310546875,2468.0302734375,2468.0302734375,21229909340
